key,Genero,PersonID,MusicID,SegmentID,RepetitionID,MetaID,tempo_ms,LimInf_Nota,LimSup_Nota,LimInf_Freq,LimSupFreq,LimInf_Cifrado,LimSup_Cifrado
M01_0477_0001_1,M,M01,0477,0001,1,,697675,64,79,329.6275569128699,783.9908719634985,E4,G5
M01_0477_0002_1,M,M01,0477,0002,1,,697674,64,79,329.6275569128699,783.9908719634985,E4,G5
M01_0477_0002_2,M,M01,0477,0002,2,,697674,64,79,329.6275569128699,783.9908719634985,E4,G5
M01_0478_0001_1,M,M01,0478,0001,1,,645161,60,72,261.6255653005986,523.2511306011972,C4,C5
M01_0478_0001_2,M,M01,0478,0001,2,,645161,60,72,261.6255653005986,523.2511306011972,C4,C5
M01_0478_0002_1,M,M01,0478,0002,1,,645161,64,79,329.6275569128699,783.9908719634985,E4,G5
M01_0478_0002_2,M,M01,0478,0002,2,,645161,64,79,329.6275569128699,783.9908719634985,E4,G5
M01_0479_0001_1_D,M,M01,0479,0001,1,D,869565,62,70,293.6647679174076,466.1637615180899,D4,A#4
M01_0479_0001_2_D,M,M01,0479,0001,2,D,869565,62,70,293.6647679174076,466.1637615180899,D4,A#4
M01_0480_0001_1,M,M01,0480,0001,1,,750000,67,81,391.99543598174927,880.0,G4,A5
M01_0480_0002_1_D,M,M01,0480,0002,1,D,750000,57,72,220.0,523.2511306011972,A3,C5
M01_0481_0001_1,M,M01,0481,0001,1,,923077,64,81,329.6275569128699,880.0,E4,A5
M01_0481_0001_2,M,M01,0481,0001,2,,923077,64,81,329.6275569128699,880.0,E4,A5
M01_0481_0002_1,M,M01,0481,0002,1,,923077,67,79,391.99543598174927,783.9908719634985,G4,G5
M01_0481_0002_2,M,M01,0481,0002,2,,923077,67,79,391.99543598174927,783.9908719634985,G4,G5
M01_0482_0001_1,M,M01,0482,0001,1,,600000,62,79,293.6647679174076,783.9908719634985,D4,G5
M01_0482_0001_2,M,M01,0482,0001,2,,600000,62,79,293.6647679174076,783.9908719634985,D4,G5
M01_0482_0002_1,M,M01,0482,0002,1,,600000,67,81,391.99543598174927,880.0,G4,A5
M01_0482_0002_2,M,M01,0482,0002,2,,600000,67,81,391.99543598174927,880.0,G4,A5
M01_0483_0001_1_D,M,M01,0483,0001,1,D,923077,59,71,246.94165062806206,493.8833012561241,B3,B4
M01_0483_0001_2_D,M,M01,0483,0001,2,D,923077,59,71,246.94165062806206,493.8833012561241,B3,B4
M01_0483_0002_1,M,M01,0483,0002,1,,923077,59,76,246.94165062806206,659.2551138257398,B3,E5
M01_0483_0002_2,M,M01,0483,0002,2,,923077,59,76,246.94165062806206,659.2551138257398,B3,E5
M01_0484_0001_1_D,M,M01,0484,0001,1,D,600000,60,72,261.6255653005986,523.2511306011972,C4,C5
M01_0484_0001_2,M,M01,0484,0001,2,,600000,72,84,523.2511306011972,1046.5022612023945,C5,C6
M01_0484_0002_1_D,M,M01,0484,0002,1,D,600000,55,72,195.99771799087463,523.2511306011972,G3,C5
M01_0484_0002_2_D,M,M01,0484,0002,2,D,600000,55,72,195.99771799087463,523.2511306011972,G3,C5
M01_0485_0001_1,M,M01,0485,0001,1,,833333,58,79,233.08188075904496,783.9908719634985,A#3,G5
M01_0485_0001_2,M,M01,0485,0001,2,,833333,58,79,233.08188075904496,783.9908719634985,A#3,G5
M01_0485_0002_1,M,M01,0485,0002,1,,833333,58,74,233.08188075904496,587.3295358348151,A#3,D5
M01_0485_0002_2,M,M01,0485,0002,2,,833333,58,74,233.08188075904496,587.3295358348151,A#3,D5
M01_0486_0001_1,M,M01,0486,0001,1,,800000,63,78,311.1269837220809,739.9888454232688,D#4,F#5
M01_0486_0001_2,M,M01,0486,0001,2,,800000,63,78,311.1269837220809,739.9888454232688,D#4,F#5
M01_0486_0002_1,M,M01,0486,0002,1,,800000,63,80,311.1269837220809,830.6093951598903,D#4,G#5
M01_0486_0002_2,M,M01,0486,0002,2,,800000,63,80,311.1269837220809,830.6093951598903,D#4,G#5
M01_0487_0001_1,M,M01,0487,0001,1,,666667,67,76,391.99543598174927,659.2551138257398,G4,E5
M01_0487_0001_2,M,M01,0487,0001,2,,666667,67,76,391.99543598174927,659.2551138257398,G4,E5
M01_0487_0002_1,M,M01,0487,0002,1,,666667,69,79,440.0,783.9908719634985,A4,G5
M01_0487_0002_2,M,M01,0487,0002,2,,666667,69,79,440.0,783.9908719634985,A4,G5
M01_0488_0001_1_D,M,M01,0488,0001,1,D,625000,60,69,261.6255653005986,440.0,C4,A4
M01_0488_0001_2_D,M,M01,0488,0001,2,D,625000,60,69,261.6255653005986,440.0,C4,A4
M01_0488_0002_1,M,M01,0488,0002,1,,625000,60,77,261.6255653005986,698.4564628660078,C4,F5
M01_0488_0002_2,M,M01,0488,0002,2,,625000,60,77,261.6255653005986,698.4564628660078,C4,F5
M01_0489_0001_1,M,M01,0489,0001,1,,857143,69,78,440.0,739.9888454232688,A4,F#5
M01_0489_0001_2,M,M01,0489,0001,2,,857143,69,78,440.0,739.9888454232688,A4,F#5
M01_0489_0002_2,M,M01,0489,0002,2,,857143,73,83,554.3652619537442,987.7666025122483,C#5,B5
M01_0490_0001_1,M,M01,0490,0001,1,,600000,66,81,369.9944227116344,880.0,F#4,A5
M01_0490_0002_1,M,M01,0490,0002,1,,600000,66,76,369.9944227116344,659.2551138257398,F#4,E5
M01_0490_0002_2,M,M01,0490,0002,2,,600000,66,76,369.9944227116344,659.2551138257398,F#4,E5
M01_0491_0002_1,M,M01,0491,0002,1,,810811,63,72,311.1269837220809,523.2511306011972,D#4,C5
M01_0492_0002_1,M,M01,0492,0002,1,,789474,67,75,391.99543598174927,622.2539674441618,G4,D#5
M01_0492_0002_2,M,M01,0492,0002,2,,789474,67,75,391.99543598174927,622.2539674441618,G4,D#5
M01_0493_0001_1,M,M01,0493,0001,1,,705882,67,81,391.99543598174927,880.0,G4,A5
M01_0493_0001_2,M,M01,0493,0001,2,,705882,67,81,391.99543598174927,880.0,G4,A5
M01_0493_0002_1_D,M,M01,0493,0002,1,D,705882,55,72,195.99771799087463,523.2511306011972,G3,C5
M01_0493_0002_2_D,M,M01,0493,0002,2,D,705882,55,72,195.99771799087463,523.2511306011972,G3,C5
M01_0494_0001_1,M,M01,0494,0001,1,,625000,66,78,369.9944227116344,739.9888454232688,F#4,F#5
M01_0494_0001_2,M,M01,0494,0001,2,,625000,66,78,369.9944227116344,739.9888454232688,F#4,F#5
M01_0494_0002_2,M,M01,0494,0002,2,,625000,66,78,369.9944227116344,739.9888454232688,F#4,F#5
M01_0495_0001_1,M,M01,0495,0001,1,,857143,59,80,246.94165062806206,830.6093951598903,B3,G#5
M01_0495_0001_2,M,M01,0495,0001,2,,857143,59,80,246.94165062806206,830.6093951598903,B3,G#5
M01_0495_0002_1,M,M01,0495,0002,1,,857143,59,73,246.94165062806206,554.3652619537442,B3,C#5
M01_0495_0002_2,M,M01,0495,0002,2,,857143,59,73,246.94165062806206,554.3652619537442,B3,C#5
M01_0496_0001_1,M,M01,0496,0001,1,,833333,64,81,329.6275569128699,880.0,E4,A5
M01_0496_0002_1,M,M01,0496,0002,1,,833333,61,76,277.1826309768721,659.2551138257398,C#4,E5
M01_0496_0002_2,M,M01,0496,0002,2,,833333,61,76,277.1826309768721,659.2551138257398,C#4,E5
M01_0497_0001_1,M,M01,0497,0001,1,,666667,60,68,261.6255653005986,415.3046975799451,C4,G#4
M01_0497_0001_2,M,M01,0497,0001,2,,666667,60,68,261.6255653005986,415.3046975799451,C4,G#4
M01_0497_0002_1,M,M01,0497,0002,1,,666667,60,72,261.6255653005986,523.2511306011972,C4,C5
M01_0497_0002_2,M,M01,0497,0002,2,,666667,60,72,261.6255653005986,523.2511306011972,C4,C5
M01_0498_0001_1,M,M01,0498,0001,1,,1000000,69,79,440.0,783.9908719634985,A4,G5
M01_0498_0002_1_D,M,M01,0498,0002,1,D,1000000,57,71,220.0,493.8833012561241,A3,B4
M01_0498_0002_2_D,M,M01,0498,0002,2,D,1000000,57,71,220.0,493.8833012561241,A3,B4
M01_0499_0001_1,M,M01,0499,0001,1,,500000,69,81,440.0,880.0,A4,A5
M01_0499_0001_2,M,M01,0499,0001,2,,500000,69,81,440.0,880.0,A4,A5
M01_0499_0002_1_D,M,M01,0499,0002,1,D,500000,59,72,246.94165062806206,523.2511306011972,B3,C5
M01_0499_0002_2_D,M,M01,0499,0002,2,D,500000,59,72,246.94165062806206,523.2511306011972,B3,C5
M01_0500_0001_1,M,M01,0500,0001,1,,857143,67,79,391.99543598174927,783.9908719634985,G4,G5
M01_0500_0001_2,M,M01,0500,0001,2,,857143,67,79,391.99543598174927,783.9908719634985,G4,G5
M01_0500_0002_1,M,M01,0500,0002,1,,857143,67,77,391.99543598174927,698.4564628660078,G4,F5
M01_0500_0002_2,M,M01,0500,0002,2,,857143,67,77,391.99543598174927,698.4564628660078,G4,F5
M02_0001_0001_1_D,M,M02,0001,0001,1,D,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0001_0001_2_D,M,M02,0001,0001,2,D,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0002_0001_1,M,M02,0002,0001,1,,625000,62,69,293.6647679174076,440.0,D4,A4
M02_0002_0001_2,M,M02,0002,0001,2,,625000,62,69,293.6647679174076,440.0,D4,A4
M02_0003_0001_1_D,M,M02,0003,0001,1,D,500000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0003_0001_2_D,M,M02,0003,0001,2,D,500000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0004_0001_1_D,M,M02,0004,0001,1,D,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0004_0001_2_D,M,M02,0004,0001,2,D,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0005_0001_1,M,M02,0005,0001,1,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0005_0001_2,M,M02,0005,0001,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0006_0001_1_D,M,M02,0006,0001,1,D,555556,50,64,146.8323839587038,329.6275569128699,D3,E4
M02_0006_0001_2_D,M,M02,0006,0001,2,D,555556,50,64,146.8323839587038,329.6275569128699,D3,E4
M02_0006_0002_1,M,M02,0006,0002,1,,555556,60,74,261.6255653005986,587.3295358348151,C4,D5
M02_0006_0002_2,M,M02,0006,0002,2,,555556,60,74,261.6255653005986,587.3295358348151,C4,D5
M02_0007_0001_1,M,M02,0007,0001,1,,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0007_0001_2,M,M02,0007,0001,2,,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0008_0001_1,M,M02,0008,0001,1,,500000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0008_0001_2,M,M02,0008,0001,2,,500000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0009_0001_1,M,M02,0009,0001,1,,625000,72,81,523.2511306011972,880.0,C5,A5
M02_0009_0001_2,M,M02,0009,0001,2,,625000,72,81,523.2511306011972,880.0,C5,A5
M02_0010_0001_1,M,M02,0010,0001,1,,625000,60,69,261.6255653005986,440.0,C4,A4
M02_0010_0001_2,M,M02,0010,0001,2,,625000,60,69,261.6255653005986,440.0,C4,A4
M02_0011_0001_1,M,M02,0011,0001,1,,652174,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0011_0001_2,M,M02,0011,0001,2,,652174,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0012_0001_1,M,M02,0012,0001,1,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0012_0001_2,M,M02,0012,0001,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0013_0001_1,M,M02,0013,0001,1,,500000,67,79,391.99543598174927,783.9908719634985,G4,G5
M02_0013_0001_2,M,M02,0013,0001,2,,500000,67,79,391.99543598174927,783.9908719634985,G4,G5
M02_0014_0001_1,M,M02,0014,0001,1,,500000,60,64,261.6255653005986,329.6275569128699,C4,E4
M02_0014_0001_2,M,M02,0014,0001,2,,500000,60,64,261.6255653005986,329.6275569128699,C4,E4
M02_0015_0001_1,M,M02,0015,0001,1,,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0015_0001_2,M,M02,0015,0001,2,,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0016_0001_1,M,M02,0016,0001,1,,652174,60,69,261.6255653005986,440.0,C4,A4
M02_0016_0001_2,M,M02,0016,0001,2,,652174,60,69,261.6255653005986,440.0,C4,A4
M02_0016_0002_1_D,M,M02,0016,0002,1,D,652174,60,69,261.6255653005986,440.0,C4,A4
M02_0016_0002_2_D,M,M02,0016,0002,2,D,652174,60,69,261.6255653005986,440.0,C4,A4
M02_0017_0001_1,M,M02,0017,0001,1,,625000,62,70,293.6647679174076,466.1637615180899,D4,A#4
M02_0017_0001_2,M,M02,0017,0001,2,,625000,62,70,293.6647679174076,466.1637615180899,D4,A#4
M02_0018_0001_1_D,M,M02,0018,0001,1,D,600000,57,69,220.0,440.0,A3,A4
M02_0018_0001_2_D,M,M02,0018,0001,2,D,600000,57,69,220.0,440.0,A3,A4
M02_0018_0002_1_D,M,M02,0018,0002,1,D,600000,52,69,164.81377845643496,440.0,E3,A4
M02_0018_0002_2_D,M,M02,0018,0002,2,D,600000,52,69,164.81377845643496,440.0,E3,A4
M02_0019_0001_1_D,M,M02,0019,0001,1,D,461538,50,62,146.8323839587038,293.6647679174076,D3,D4
M02_0019_0001_2_D,M,M02,0019,0001,2,D,461538,50,62,146.8323839587038,293.6647679174076,D3,D4
M02_0020_0001_1,M,M02,0020,0001,1,,428571,58,75,233.08188075904496,622.2539674441618,A#3,D#5
M02_0020_0001_2,M,M02,0020,0001,2,,428571,58,75,233.08188075904496,622.2539674441618,A#3,D#5
M02_0020_0002_1,M,M02,0020,0002,1,,428571,62,79,293.6647679174076,783.9908719634985,D4,G5
M02_0020_0002_2,M,M02,0020,0002,2,,428571,62,79,293.6647679174076,783.9908719634985,D4,G5
M02_0021_0001_1_D,M,M02,0021,0001,1,D,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0021_0001_2_D,M,M02,0021,0001,2,D,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0022_0001_1_D,M,M02,0022,0001,1,D,625000,52,69,164.81377845643496,440.0,E3,A4
M02_0022_0001_2_D,M,M02,0022,0001,2,D,625000,52,69,164.81377845643496,440.0,E3,A4
M02_0022_0002_1,M,M02,0022,0002,1,,625000,62,74,293.6647679174076,587.3295358348151,D4,D5
M02_0022_0002_2,M,M02,0022,0002,2,,625000,62,74,293.6647679174076,587.3295358348151,D4,D5
M02_0023_0001_1_D,M,M02,0023,0001,1,D,625000,60,64,261.6255653005986,329.6275569128699,C4,E4
M02_0023_0001_2_D,M,M02,0023,0001,2,D,625000,60,64,261.6255653005986,329.6275569128699,C4,E4
M02_0024_0001_1,M,M02,0024,0001,1,,869565,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0024_0001_2,M,M02,0024,0001,2,,869565,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0024_0002_1,M,M02,0024,0002,1,,869565,64,78,329.6275569128699,739.9888454232688,E4,F#5
M02_0024_0002_2,M,M02,0024,0002,2,,869565,64,78,329.6275569128699,739.9888454232688,E4,F#5
M02_0024_0003_1_D,M,M02,0024,0003,1,D,869565,52,66,164.81377845643496,369.9944227116344,E3,F#4
M02_0024_0003_2_D,M,M02,0024,0003,2,D,869565,52,66,164.81377845643496,369.9944227116344,E3,F#4
M02_0025_0001_1,M,M02,0025,0001,1,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0025_0001_2,M,M02,0025,0001,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0025_0002_1,M,M02,0025,0002,1,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0025_0002_2,M,M02,0025,0002,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0026_0001_1,M,M02,0026,0001,1,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0026_0001_2,M,M02,0026,0001,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0026_0002_1,M,M02,0026,0002,1,,625000,60,69,261.6255653005986,440.0,C4,A4
M02_0026_0002_2,M,M02,0026,0002,2,,625000,60,69,261.6255653005986,440.0,C4,A4
M02_0027_0001_1,M,M02,0027,0001,1,,625000,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0027_0001_2,M,M02,0027,0001,2,,625000,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0027_0002_1,M,M02,0027,0002,1,,625000,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0027_0002_2,M,M02,0027,0002,2,,625000,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0028_0001_1_D,M,M02,0028,0001,1,D,625000,58,70,233.08188075904496,466.1637615180899,A#3,A#4
M02_0028_0001_2_D,M,M02,0028,0001,2,D,625000,58,70,233.08188075904496,466.1637615180899,A#3,A#4
M02_0028_0002_1_D,M,M02,0028,0002,1,D,625000,57,70,220.0,466.1637615180899,A3,A#4
M02_0028_0002_2_D,M,M02,0028,0002,2,D,625000,57,70,220.0,466.1637615180899,A3,A#4
M02_0028_0003_1_D,M,M02,0028,0003,1,D,625000,58,70,233.08188075904496,466.1637615180899,A#3,A#4
M02_0028_0003_2_D,M,M02,0028,0003,2,D,625000,58,70,233.08188075904496,466.1637615180899,A#3,A#4
M02_0028_0004_1_D,M,M02,0028,0004,1,D,625000,57,70,220.0,466.1637615180899,A3,A#4
M02_0028_0004_2_D,M,M02,0028,0004,2,D,625000,57,70,220.0,466.1637615180899,A3,A#4
M02_0029_0001_1_D,M,M02,0029,0001,1,D,545455,55,71,195.99771799087463,493.8833012561241,G3,B4
M02_0029_0001_2_D,M,M02,0029,0001,2,D,545455,55,71,195.99771799087463,493.8833012561241,G3,B4
M02_0029_0002_1_D,M,M02,0029,0002,1,D,545455,55,71,195.99771799087463,493.8833012561241,G3,B4
M02_0029_0002_2_D,M,M02,0029,0002,2,D,545455,55,71,195.99771799087463,493.8833012561241,G3,B4
M02_0030_0001_2,M,M02,0030,0001,2,,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0031_0001_2,M,M02,0031,0001,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0032_0001_1,M,M02,0032,0001,1,,625000,60,70,261.6255653005986,466.1637615180899,C4,A#4
M02_0032_0001_2,M,M02,0032,0001,2,,625000,60,70,261.6255653005986,466.1637615180899,C4,A#4
M02_0032_0002_2,M,M02,0032,0002,2,,625000,62,74,293.6647679174076,587.3295358348151,D4,D5
M02_0033_0001_1,M,M02,0033,0001,1,,517241,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0035_0001_1_D,M,M02,0035,0001,1,D,468750,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0035_0001_2_D,M,M02,0035,0001,2,D,468750,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0035_0002_1_D,M,M02,0035,0002,1,D,468750,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0035_0002_2_D,M,M02,0035,0002,2,D,468750,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0036_0001_1,M,M02,0036,0001,1,,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0036_0002_1,M,M02,0036,0002,1,,500000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0037_0001_1_D,M,M02,0037,0001,1,D,545455,60,76,261.6255653005986,659.2551138257398,C4,E5
M02_0037_0001_2_D,M,M02,0037,0001,2,D,545455,60,76,261.6255653005986,659.2551138257398,C4,E5
M02_0038_0001_1_D,M,M02,0038,0001,1,D,625000,60,69,261.6255653005986,440.0,C4,A4
M02_0038_0001_2_D,M,M02,0038,0001,2,D,625000,60,69,261.6255653005986,440.0,C4,A4
M02_0038_0002_1_D,M,M02,0038,0002,1,D,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0038_0002_2_D,M,M02,0038,0002,2,D,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0039_0001_1_D,M,M02,0039,0001,1,D,555556,60,69,261.6255653005986,440.0,C4,A4
M02_0039_0001_2_D,M,M02,0039,0001,2,D,555556,60,69,261.6255653005986,440.0,C4,A4
M02_0039_0002_1_D,M,M02,0039,0002,1,D,555556,57,71,220.0,493.8833012561241,A3,B4
M02_0039_0002_2_D,M,M02,0039,0002,2,D,555556,57,71,220.0,493.8833012561241,A3,B4
M02_0040_0001_1_D,M,M02,0040,0001,1,D,545455,57,67,220.0,391.99543598174927,A3,G4
M02_0040_0001_2_D,M,M02,0040,0001,2,D,545455,57,67,220.0,391.99543598174927,A3,G4
M02_0040_0002_1_D,M,M02,0040,0002,1,D,545455,59,72,246.94165062806206,523.2511306011972,B3,C5
M02_0040_0002_2_D,M,M02,0040,0002,2,D,545455,59,72,246.94165062806206,523.2511306011972,B3,C5
M02_0041_0001_1_D,M,M02,0041,0001,1,D,521739,52,62,164.81377845643496,293.6647679174076,E3,D4
M02_0041_0001_2_D,M,M02,0041,0001,2,D,521739,52,62,164.81377845643496,293.6647679174076,E3,D4
M02_0041_0002_1_D,M,M02,0041,0002,1,D,521739,52,62,164.81377845643496,293.6647679174076,E3,D4
M02_0041_0002_2_D,M,M02,0041,0002,2,D,521739,52,62,164.81377845643496,293.6647679174076,E3,D4
M02_0042_0001_1,M,M02,0042,0001,1,,600000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0042_0001_2,M,M02,0042,0001,2,,600000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0042_0002_1,M,M02,0042,0002,1,,600000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0042_0002_2,M,M02,0042,0002,2,,600000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0043_0001_1_D,M,M02,0043,0001,1,D,681818,57,67,220.0,391.99543598174927,A3,G4
M02_0043_0001_2_D,M,M02,0043,0001,2,D,681818,57,67,220.0,391.99543598174927,A3,G4
M02_0043_0002_1_D,M,M02,0043,0002,1,D,681818,57,74,220.0,587.3295358348151,A3,D5
M02_0043_0002_2_D,M,M02,0043,0002,2,D,681818,57,74,220.0,587.3295358348151,A3,D5
M02_0043_0003_1_D,M,M02,0043,0003,1,D,681818,59,76,246.94165062806206,659.2551138257398,B3,E5
M02_0043_0003_2_D,M,M02,0043,0003,2,D,681818,59,76,246.94165062806206,659.2551138257398,B3,E5
M02_0044_0001_1_D,M,M02,0044,0001,1,D,923077,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0044_0001_2_D,M,M02,0044,0001,2,D,923077,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0045_0001_1_D,M,M02,0045,0001,1,D,857143,54,68,184.9972113558172,415.3046975799451,F#3,G#4
M02_0045_0001_2_D,M,M02,0045,0001,2,D,857143,54,68,184.9972113558172,415.3046975799451,F#3,G#4
M02_0046_0001_1_D,M,M02,0046,0001,1,D,869565,50,62,146.8323839587038,293.6647679174076,D3,D4
M02_0046_0001_2_D,M,M02,0046,0001,2,D,869565,50,62,146.8323839587038,293.6647679174076,D3,D4
M02_0047_0001_1_D,M,M02,0047,0001,1,D,625000,60,74,261.6255653005986,587.3295358348151,C4,D5
M02_0047_0001_2_D,M,M02,0047,0001,2,D,625000,60,74,261.6255653005986,587.3295358348151,C4,D5
M02_0047_0002_1_D,M,M02,0047,0002,1,D,625000,60,74,261.6255653005986,587.3295358348151,C4,D5
M02_0047_0002_2_D,M,M02,0047,0002,2,D,625000,60,74,261.6255653005986,587.3295358348151,C4,D5
M02_0048_0001_1_D,M,M02,0048,0001,1,D,625000,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0048_0001_2_D,M,M02,0048,0001,2,D,625000,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0048_0002_1_D,M,M02,0048,0002,1,D,625000,57,69,220.0,440.0,A3,A4
M02_0048_0002_2_D,M,M02,0048,0002,2,D,625000,57,69,220.0,440.0,A3,A4
M02_0049_0001_1_D,M,M02,0049,0001,1,D,600000,55,69,195.99771799087463,440.0,G3,A4
M02_0049_0001_2_D,M,M02,0049,0001,2,D,600000,55,69,195.99771799087463,440.0,G3,A4
M02_0049_0002_1_D,M,M02,0049,0002,1,D,600000,55,69,195.99771799087463,440.0,G3,A4
M02_0049_0002_2_D,M,M02,0049,0002,2,D,600000,55,69,195.99771799087463,440.0,G3,A4
M02_0050_0001_1,M,M02,0050,0001,1,,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0050_0001_2,M,M02,0050,0001,2,,625000,60,67,261.6255653005986,391.99543598174927,C4,G4
M02_0051_0001_1_D,M,M02,0051,0001,1,D,500000,55,69,195.99771799087463,440.0,G3,A4
M02_0051_0001_2_D,M,M02,0051,0001,2,D,500000,55,69,195.99771799087463,440.0,G3,A4
M02_0052_0001_1,M,M02,0052,0001,1,,625000,62,69,293.6647679174076,440.0,D4,A4
M02_0052_0001_2,M,M02,0052,0001,2,,625000,62,69,293.6647679174076,440.0,D4,A4
M02_0052_0002_1,M,M02,0052,0002,1,,625000,69,74,440.0,587.3295358348151,A4,D5
M02_0052_0002_2,M,M02,0052,0002,2,,625000,69,74,440.0,587.3295358348151,A4,D5
M02_0052_0003_1,M,M02,0052,0003,1,,625000,62,78,293.6647679174076,739.9888454232688,D4,F#5
M02_0052_0003_2,M,M02,0052,0003,2,,625000,62,78,293.6647679174076,739.9888454232688,D4,F#5
M02_0053_0001_2,M,M02,0053,0001,2,,500000,65,72,349.2282314330039,523.2511306011972,F4,C5
M02_0053_0002_1_D,M,M02,0053,0002,1,D,500000,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0053_0002_2_D,M,M02,0053,0002,2,D,500000,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0054_0001_1,M,M02,0054,0001,1,,500000,60,69,261.6255653005986,440.0,C4,A4
M02_0054_0001_2,M,M02,0054,0001,2,,500000,60,69,261.6255653005986,440.0,C4,A4
M02_0054_0002_1,M,M02,0054,0002,1,,500000,60,69,261.6255653005986,440.0,C4,A4
M02_0054_0002_2,M,M02,0054,0002,2,,500000,60,69,261.6255653005986,440.0,C4,A4
M02_0055_0001_1_D,M,M02,0055,0001,1,D,625000,68,74,415.3046975799451,587.3295358348151,G#4,D5
M02_0055_0001_2_D,M,M02,0055,0001,2,D,625000,68,74,415.3046975799451,587.3295358348151,G#4,D5
M02_0055_0002_1_D,M,M02,0055,0002,1,D,625000,55,69,195.99771799087463,440.0,G3,A4
M02_0055_0002_2_D,M,M02,0055,0002,2,D,625000,55,69,195.99771799087463,440.0,G3,A4
M02_0056_0001_1_D,M,M02,0056,0001,1,D,555556,57,67,220.0,391.99543598174927,A3,G4
M02_0056_0001_2_D,M,M02,0056,0001,2,D,555556,57,67,220.0,391.99543598174927,A3,G4
M02_0057_0001_1_D,M,M02,0057,0001,1,D,600000,55,72,195.99771799087463,523.2511306011972,G3,C5
M02_0057_0001_2_D,M,M02,0057,0001,2,D,600000,55,72,195.99771799087463,523.2511306011972,G3,C5
M02_0057_0002_1_D,M,M02,0057,0002,1,D,600000,55,72,195.99771799087463,523.2511306011972,G3,C5
M02_0057_0002_2_D,M,M02,0057,0002,2,D,600000,55,72,195.99771799087463,523.2511306011972,G3,C5
M02_0058_0001_1_D,M,M02,0058,0001,1,D,857143,55,69,195.99771799087463,440.0,G3,A4
M02_0058_0001_2_D,M,M02,0058,0001,2,D,857143,55,69,195.99771799087463,440.0,G3,A4
M02_0059_0001_1_D,M,M02,0059,0001,1,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
