filename,problem?,ticks,velocity,offset_sec,offset_tick
M01_0025_0001_2,True,480,80,0.0,0
M01_0025_0002_1,True,480,80,0.0,0
M01_0025_0002_2,True,480,80,0.0,0
M01_0026_0001_1,True,480,114,0.0,0
M01_0026_0001_2,True,480,114,0.0,0
M01_0026_0002_1,True,480,114,0.0,0
M01_0026_0002_2,True,480,114,0.0,0
M01_0027_0001_1,True,480,80,0.0,0
M01_0027_0001_2,True,480,80,0.0,0
M01_0027_0002_1,True,480,80,0.0,0
M01_0027_0002_2,True,480,80,0.0,0
M01_0030_0001_2,True,480,80,0.0,0
M01_0031_0001_1,True,480,114,0.0,0
M01_0031_0001_2,True,480,114,0.0,0
M01_0032_0001_1,True,480,114,0.0,0
M01_0032_0001_2,True,480,114,0.0,0
M01_0032_0002_1,True,480,114,0.0,0
M01_0032_0002_2,True,480,114,0.0,0
M01_0033_0001_1,True,480,114,0.0,0
M01_0033_0001_2,True,480,114,0.0,0
M01_0036_0001_1,True,480,114,0.0,0
M01_0036_0001_2,True,480,114,0.0,0
M01_0036_0002_1,True,480,114,0.0,0
M01_0036_0002_2,True,480,114,0.0,0
M01_0040_0001_1,True,480,114,0.0,0
M01_0040_0001_2,True,480,114,0.0,0
M01_0041_0001_1,True,480,114,0.0,0
M01_0041_0002_1,True,480,114,0.0,0
M01_0042_0001_1,True,480,114,0.0,0
M01_0042_0001_2,True,480,114,0.0,0
M01_0042_0002_1,True,480,114,0.0,0
M01_0042_0002_2,True,480,114,0.0,0
M01_0043_0001_2,True,480,93,2.045454,1440
M01_0045_0001_1,True,480,101,1.714286,960
M01_0045_0001_2,True,480,101,1.714286,960
M01_0046_0001_1,True,480,114,0.0,0
M01_0046_0001_2,True,480,114,0.0,0
M01_0048_0001_1,True,480,80,1.875,1440
M01_0048_0001_2,True,480,80,1.875,1440
M01_0049_0001_2,True,480,91,1.8,1440
M01_0050_0001_1,True,480,101,0.0,0
M01_0050_0001_2,True,480,101,0.0,0
M01_0051_0001_1,True,480,114,0.0,0
M01_0051_0001_2,True,480,114,0.0,0
M01_0052_0001_1,True,480,80,0.0,0
M01_0052_0001_2,True,480,80,0.0,0
M01_0052_0002_1,True,480,80,0.0,0
M01_0052_0003_1,True,480,80,0.0,0
M01_0052_0003_2,True,480,80,0.0,0
M01_0053_0001_1,True,480,80,1.5,1440
M01_0053_0002_1,True,480,80,1.5,1440
M01_0054_0001_1,True,480,91,0.75,720
M01_0054_0001_2,True,480,91,0.75,720
M01_0054_0002_1,True,480,114,0.0,0
M01_0054_0002_2,True,480,114,0.0,0
M01_0058_0001_1,True,480,81,0.857143,480
M01_0058_0001_2,True,480,81,0.857143,480
M01_0059_0001_1,True,480,114,0.0,0
M01_0059_0001_2,True,480,114,0.0,0
M01_0060_0001_1,True,480,114,0.0,0
M01_0061_0001_1,True,480,91,1.8292675,1200
M01_0062_0001_1,True,480,114,0.0,0
M01_0062_0001_2,True,480,114,0.0,0
M01_0063_0001_1,True,480,101,0.0,0
M01_0063_0001_2,True,480,101,0.0,0
M01_0063_0002_1,True,480,101,0.0,0
M01_0063_0002_2,True,480,101,0.0,0
M01_0063_0003_1,True,480,101,0.0,0
M01_0063_0003_2,True,480,101,0.0,0
M01_0064_0001_1,True,480,114,0.0,0
M01_0064_0001_2,True,480,114,0.0,0
M01_0064_0002_1,True,480,114,0.0,0
M01_0064_0002_2,True,480,114,0.0,0
M01_0065_0001_1,True,480,80,0.0,0
M01_0065_0001_2,True,480,80,0.0,0
M01_0067_0001_1,True,480,80,0.0,0
M01_0067_0001_2,True,480,80,0.0,0
M01_0067_0002_1,True,480,80,0.0,0
M01_0067_0002_2,True,480,80,0.0,0
M01_0068_0001_1,True,480,114,0.0,0
M01_0068_0001_2,True,480,114,0.0,0
M01_0068_0002_1,True,480,114,0.0,0
M01_0068_0002_2,True,480,114,0.0,0
M01_0068_0003_1,True,480,114,0.0,0
M01_0068_0003_2,True,480,114,0.0,0
M01_0069_0001_1,True,480,80,0.0,0
M01_0069_0001_2,True,480,80,0.0,0
M01_0070_0002_1,True,480,80,0.0,0
M01_0070_0002_2,True,480,80,0.0,0
M01_0070_0003_2,True,480,80,0.0,0
M01_0070_0004_1,True,480,80,0.0,0
M01_0070_0004_2,True,480,80,0.0,0
M01_0071_0001_1,True,480,91,1.016948,960
M01_0071_0001_2,True,480,91,1.016948,960
M01_0071_0002_1,True,480,91,1.01695,960
M01_0071_0002_2,True,480,91,1.01695,960
M01_0072_0002_1,True,480,93,2.000001,1440
M01_0072_0002_2,True,480,93,2.000001,1440
M01_0073_0001_1,True,480,114,0.0,0
M01_0073_0001_2,True,480,114,0.0,0
M01_0073_0002_1,True,480,114,0.0,0
M01_0073_0002_2,True,480,114,0.0,0
M01_0073_0003_1,True,480,114,0.0,0
M01_0073_0003_2,True,480,114,0.0,0
M01_0075_0001_1,True,480,114,1.25,1200
M01_0075_0001_2,True,480,114,1.25,1200
M01_0076_0001_1,True,480,80,0.0,0
M01_0076_0001_2,True,480,80,0.0,0
M01_0077_0001_1,True,480,80,2.3333345,1680
M01_0077_0001_2,True,480,80,2.3333345,1680
M01_0077_0002_1,True,480,80,2.3333345,1680
M01_0077_0002_2,True,480,80,2.3333345,1680
M01_0078_0001_1,True,480,114,0.0,0
M01_0078_0001_2,True,480,114,0.0,0
M01_0079_0002_2,True,480,114,0.0,0
M01_0080_0001_1,True,480,114,0.0,0
M01_0080_0001_2,True,480,114,0.0,0
M01_0080_0002_1,True,480,114,0.0,0
M01_0080_0002_2,True,480,114,0.0,0
M01_0081_0002_1,True,480,80,0.0,0
M01_0081_0002_2,True,480,80,0.0,0
M01_0082_0001_1,True,480,114,0.0,0
M01_0082_0001_2,True,480,114,0.0,0
M01_0082_0002_1,True,480,114,0.0,0
M01_0082_0002_2,True,480,114,0.0,0
M01_0083_0001_1,True,480,114,0.0,0
M01_0083_0001_2,True,480,114,0.0,0
M01_0083_0002_1,True,480,114,0.0,0
M01_0083_0002_2,True,480,114,0.0,0
M01_0084_0001_2,True,480,80,0.0,0
M01_0086_0001_1,True,480,93,0.0,0
M01_0087_0001_1,True,480,81,0.6521739999999999,480
M01_0087_0001_2,True,480,81,0.6521739999999999,480
M01_0087_0002_2,True,480,101,0.0,0
M01_0088_0001_1,True,480,114,0.0,0
M01_0088_0001_2,True,480,114,0.0,0
M01_0088_0002_1,True,480,104,0.0,0
M01_0088_0002_2,True,480,104,0.0,0
M01_0089_0001_1,True,480,80,0.0,0
M01_0089_0001_2,True,480,80,0.0,0
M01_0089_0002_1,True,480,80,0.0,0
M01_0089_0002_2,True,480,80,0.0,0
M01_0091_0001_1,True,480,81,0.8571435,720
M01_0092_0001_1,True,480,114,0.0,0
M01_0092_0002_1,True,480,114,0.0,0
M01_0092_0002_2,True,480,114,0.0,0
M01_0094_0001_1,True,480,100,0.0,0
M01_0094_0001_2,True,480,100,0.0,0
M01_0095_0001_1,True,480,114,0.0,0
M01_0095_0001_2,True,480,114,0.0,0
M01_0095_0003_2,True,480,114,0.0,0
M01_0096_0001_1,True,480,93,2.1176459999999997,1440
M01_0096_0001_2,True,480,93,2.1176459999999997,1440
M01_0097_0001_1,True,480,80,0.0,0
M01_0097_0001_2,True,480,80,0.0,0
M01_0097_0002_1,True,480,80,0.0,0
M01_0097_0002_2,True,480,80,0.0,0
M01_0098_0001_1,True,480,114,0.0,0
M01_0098_0001_2,True,480,114,0.0,0
M01_0099_0001_1,True,480,114,0.0,0
M01_0099_0001_2,True,480,114,0.0,0
M01_0099_0002_1,True,480,114,0.0,0
M01_0099_0002_2,True,480,114,0.0,0
M01_0100_0001_1,True,480,114,0.0,0
M01_0100_0001_2,True,480,114,0.0,0
M01_0100_0002_1,True,480,114,0.0,0
M01_0101_0002_1,True,480,114,0.0,0
M01_0101_0002_2,True,480,114,0.0,0
M01_0103_0001_1,True,480,114,0.0,0
M01_0103_0001_2,True,480,114,0.0,0
M01_0103_0002_1,True,480,114,0.0,0
M01_0104_0001_1,True,480,114,0.0,0
M01_0104_0002_1,True,480,114,0.0,0
M01_0106_0001_1,True,480,114,0.0,0
M01_0106_0001_2,True,480,114,0.0,0
M01_0106_0002_1,True,480,114,0.0,0
M01_0106_0002_2,True,480,114,0.0,0
M01_0106_0003_1,True,480,114,0.0,0
M01_0106_0003_2,True,480,114,0.0,0
M01_0107_0001_1,True,480,114,0.0,0
M01_0107_0001_2,True,480,114,0.0,0
M01_0107_0002_1,True,480,114,0.0,0
M01_0107_0002_2,True,480,114,0.0,0
M01_0108_0001_1,True,480,107,0.97561,960
M01_0108_0001_2,True,480,107,0.97561,960
M01_0110_0001_1,True,480,114,0.0,0
M01_0110_0002_1,True,480,93,0.9999999999999999,1200
M01_0112_0001_1,True,480,91,1.3636375,1200
M01_0112_0001_2,True,480,91,1.3636375,1200
M01_0112_0002_1,True,480,91,1.3636375,1200
M01_0112_0002_2,True,480,91,1.3636375,1200
M01_0115_0001_1,True,480,101,0.0,0
M01_0115_0001_2,True,480,101,0.0,0
M01_0115_0002_1,True,480,101,0.0,0
M01_0116_0001_1,True,480,93,1.1538465,720
M01_0116_0001_2,True,480,93,1.1538465,720
M01_0118_0001_1,True,480,80,0.0,0
M01_0118_0001_2,True,480,80,0.0,0
M01_0118_0002_1,True,480,80,0.0,0
M01_0119_0001_1,True,480,93,0.9,720
M01_0119_0001_2,True,480,93,0.9,720
M01_0120_0001_1,True,480,114,0.0,0
M01_0120_0001_2,True,480,114,0.0,0
M01_0120_0002_1,True,480,114,0.0,0
M01_0120_0003_1,True,480,114,0.0,0
M01_0121_0001_2,True,480,114,0.0,0
M01_0124_0001_1,True,480,114,0.0,0
M01_0124_0001_2,True,480,114,0.0,0
M01_0124_0002_1,True,480,114,0.0,0
M01_0124_0002_2,True,480,114,0.0,0
M01_0125_0001_1,True,480,114,0.0,0
M01_0125_0001_2,True,480,114,0.0,0
M01_0125_0002_1,True,480,114,0.0,0
M01_0125_0002_2,True,480,114,0.0,0
M01_0126_0001_1,True,480,93,3.2307694999999996,1680
M01_0126_0001_2,True,480,93,3.2307694999999996,1680
M01_0126_0002_1,True,480,93,3.2307694999999996,1680
M01_0126_0002_2,True,480,93,3.2307694999999996,1680
M01_0127_0001_1,True,480,80,0.0,0
M01_0127_0001_2,True,480,80,0.0,0
M01_0127_0002_1,True,480,80,0.0,0
M01_0127_0002_2,True,480,80,0.0,0
M01_0128_0001_1,True,480,93,2.499999,1440
M01_0128_0001_2,True,480,93,2.499999,1440
M01_0128_0002_1,True,480,93,2.499999,1440
M01_0128_0003_1,True,480,93,2.499999,1440
M01_0128_0003_2,True,480,93,2.499999,1440
M01_0129_0001_1,True,480,114,0.0,0
M01_0129_0001_2,True,480,114,0.0,0
M01_0129_0002_1,True,480,114,0.0,0
M01_0129_0002_2,True,480,114,0.0,0
M01_0130_0001_1,True,480,81,0.8181825,720
M01_0130_0001_2,True,480,81,0.8181825,720
M01_0130_0002_1,True,480,81,0.8181825,720
M01_0130_0002_2,True,480,81,0.8181825,720
M01_0130_0003_1,True,480,81,0.545455,480
M01_0130_0003_2,True,480,81,0.545455,480
M01_0132_0001_1,True,480,80,0.0,0
M01_0132_0001_2,True,480,80,0.0,0
M01_0132_0002_1,True,480,80,0.0,0
M01_0132_0002_2,True,480,80,0.0,0
M01_0133_0001_1,True,480,114,0.0,0
M01_0133_0001_2,True,480,114,0.0,0
M01_0133_0002_1,True,480,114,0.0,0
M01_0133_0002_2,True,480,114,0.0,0
M01_0134_0001_1,True,480,81,0.9230769999999999,480
M01_0134_0002_1,True,480,81,0.9230769999999999,480
M01_0134_0002_2,True,480,81,0.9230769999999999,480
M01_0136_0001_1,True,480,114,1.875,1440
M01_0136_0002_1,True,480,114,1.875,1440
M01_0136_0003_1,True,480,114,1.875,1440
M01_0136_0003_2,True,480,114,1.875,1440
M01_0137_0001_1,True,480,114,0.0,0
M01_0137_0001_2,True,480,114,0.0,0
M01_0137_0002_1,True,480,114,0.0,0
M01_0137_0002_2,True,480,114,0.0,0
M01_0137_0003_1,True,480,114,0.0,0
M01_0137_0003_2,True,480,114,0.0,0
M01_0138_0001_1,True,480,80,0.0,0
M01_0138_0001_2,True,480,80,0.0,0
M01_0138_0002_1,True,480,80,0.0,0
M01_0138_0002_2,True,480,80,0.0,0
M01_0139_0001_2,True,480,114,0.0,0
M01_0139_0002_1,True,480,114,0.0,0
M01_0139_0002_2,True,480,114,0.0,0
M01_0140_0001_1,True,480,114,0.0,0
M01_0140_0001_2,True,480,114,0.0,0
M01_0140_0002_2,True,480,114,0.0,0
M01_0141_0001_1,True,480,80,0.0,0
M01_0141_0001_2,True,480,80,0.0,0
M01_0141_0002_1,True,480,80,0.0,0
M01_0141_0002_2,True,480,80,0.0,0
M01_0142_0001_1,True,480,114,0.0,0
M01_0142_0001_2,True,480,114,0.0,0
M01_0142_0002_1,True,480,114,0.0,0
M01_0142_0002_2,True,480,114,0.0,0
M01_0143_0001_1,True,480,114,0.0,0
M01_0143_0001_2,True,480,114,0.0,0
M01_0143_0002_1,True,480,114,0.0,0
M01_0143_0002_2,True,480,114,0.0,0
M01_0144_0001_1,True,480,91,2.0833325,1200
M01_0144_0001_2,True,480,91,2.0833325,1200
M01_0145_0001_1,True,480,81,1.875,1440
M01_0145_0001_2,True,480,81,1.875,1440
M01_0145_0002_1,True,480,81,1.875,1440
M01_0145_0002_2,True,480,81,1.875,1440
M01_0145_0003_2,True,480,101,0.0,0
M01_0147_0001_1,True,480,81,1.25,960
M01_0147_0001_2,True,480,81,1.25,960
M01_0147_0002_1,True,480,81,1.25,960
M01_0147_0002_2,True,480,81,1.25,960
M01_0149_0001_1,True,480,80,0.625,480
M01_0149_0001_2,True,480,80,0.625,480
M01_0149_0002_1,True,480,80,0.9375,720
M01_0149_0002_2,True,480,80,0.9375,720
M01_0151_0001_1,True,480,80,0.0,0
M01_0151_0001_2,True,480,80,0.0,0
M01_0151_0002_1,True,480,80,0.0,0
M01_0151_0002_2,True,480,80,0.0,0
M01_0152_0001_1,True,480,81,1.875,1440
M01_0152_0001_2,True,480,81,1.875,1440
M01_0152_0002_1,True,480,91,1.5625,1200
M01_0152_0002_2,True,480,91,1.5625,1200
M01_0152_0003_1,True,480,101,0.0,0
M01_0152_0003_2,True,480,101,0.0,0
M01_0153_0001_1,True,480,114,0.0,0
M01_0153_0001_2,True,480,114,0.0,0
M01_0153_0002_1,True,480,114,0.0,0
M01_0153_0002_2,True,480,114,0.0,0
M01_0154_0001_1,True,480,114,0.0,0
M01_0154_0001_2,True,480,114,0.0,0
M01_0154_0002_1,True,480,114,0.0,0
M01_0154_0002_2,True,480,114,0.0,0
M01_0155_0001_1,True,480,114,0.0,0
M01_0155_0001_2,True,480,114,0.0,0
M01_0155_0002_1,True,480,114,0.0,0
M01_0155_0002_2,True,480,114,0.0,0
M01_0156_0001_1,True,480,80,0.0,0
M01_0156_0001_2,True,480,80,0.0,0
M01_0157_0001_1,True,480,81,0.857143,480
M01_0157_0001_2,True,480,81,0.857143,480
M01_0157_0002_1,True,480,81,0.0,0
M01_0157_0002_2,True,480,81,0.0,0
M01_0158_0001_1,True,480,80,0.0,0
M01_0158_0001_2,True,480,80,0.0,0
M01_0158_0002_1,True,480,80,0.0,0
M01_0158_0002_2,True,480,80,0.0,0
M01_0160_0001_1,True,480,114,0.0,0
M01_0160_0001_2,True,480,114,0.0,0
M01_0160_0002_1,True,480,114,0.0,0
M01_0160_0002_2,True,480,114,0.0,0
M01_0162_0001_1,True,480,101,0.0,0
M01_0162_0001_2,True,480,101,0.0,0
M01_0162_0002_1,True,480,101,0.0,0
M01_0162_0002_2,True,480,101,0.0,0
M01_0163_0001_1,True,480,114,0.0,0
M01_0163_0001_2,True,480,114,0.0,0
M01_0163_0002_1,True,480,93,0.6521739999999999,480
M01_0163_0002_2,True,480,93,0.6521739999999999,480
M01_0164_0001_1,True,480,80,0.0,0
M01_0164_0001_2,True,480,80,0.0,0
M01_0164_0002_1,True,480,80,0.0,0
M01_0164_0002_2,True,480,80,0.0,0
M01_0165_0001_1,True,480,80,2.282609,1680
M01_0165_0001_2,True,480,80,2.282609,1680
M01_0165_0002_1,True,480,80,2.282609,1680
M01_0165_0002_2,True,480,80,2.282609,1680
M01_0166_0001_1,True,480,101,0.0,0
M01_0166_0002_1,True,480,81,1.0,960
M01_0166_0002_2,True,480,81,1.0,960
M01_0167_0001_1,True,480,114,0.0,0
M01_0167_0001_2,True,480,114,0.0,0
M01_0167_0002_1,True,480,114,0.0,0
M01_0167_0002_2,True,480,114,0.0,0
M01_0168_0001_1,True,480,76,2.499999,1440
M01_0168_0001_2,True,480,76,2.499999,1440
M01_0169_0001_1,True,480,114,0.0,0
M01_0169_0001_2,True,480,114,0.0,0
M01_0169_0002_1,True,480,114,0.0,0
M01_0169_0002_2,True,480,114,0.0,0
M01_0170_0001_1,True,480,93,2.368422,1440
M01_0170_0001_2,True,480,93,2.368422,1440
M01_0170_0002_1,True,480,114,0.0,0
M01_0170_0002_2,True,480,114,0.0,0
M01_0172_0001_2,True,480,114,0.0,0
M01_0172_0002_2,True,480,114,0.0,0
M01_0173_0001_1,True,480,114,0.0,0
M01_0173_0001_2,True,480,114,0.0,0
M01_0173_0002_1,True,480,93,2.903226,1440
M01_0173_0002_2,True,480,93,2.903226,1440
M01_0174_0001_1,True,480,81,1.384614,1440
M01_0175_0001_1,True,480,114,0.0,0
M01_0175_0001_2,True,480,114,0.0,0
M01_0175_0002_1,True,480,114,0.0,0
M01_0175_0002_2,True,480,114,0.0,0
M01_0176_0002_1,True,480,93,1.44,1440
M01_0176_0002_2,True,480,93,1.44,1440
M01_0177_0001_1,True,480,101,0.0,0
M01_0177_0001_2,True,480,101,0.0,0
M01_0177_0002_1,True,480,101,0.0,0
M01_0177_0002_2,True,480,101,0.0,0
M01_0178_0001_2,True,480,114,0.0,0
M01_0179_0002_1,True,480,81,2.093022,1440
M01_0180_0001_1,True,480,93,1.5,1440
M01_0180_0001_2,True,480,93,1.5,1440
M01_0181_0001_1,True,480,81,0.75,480
M01_0181_0001_2,True,480,81,0.75,480
M01_0181_0002_1,True,480,101,0.0,0
M01_0181_0002_2,True,480,101,0.0,0
M01_0182_0001_1,True,480,81,1.2,960
M01_0182_0001_2,True,480,81,1.2,960
M01_0182_0002_1,True,480,81,1.5,1200
M01_0182_0002_2,True,480,81,1.5,1200
M01_0183_0001_1,True,480,80,1.9090925,1680
M01_0183_0001_2,True,480,80,1.9090925,1680
M01_0183_0002_1,True,480,80,1.9090925,1680
M01_0183_0002_2,True,480,80,1.9090925,1680
M01_0184_0001_1,True,480,114,0.0,0
M01_0184_0001_2,True,480,114,0.0,0
M01_0184_0002_1,True,480,114,0.0,0
M01_0184_0002_2,True,480,114,0.0,0
M01_0184_0003_1,True,480,91,1.153845,1440
M01_0184_0003_2,True,480,91,1.153845,1440
M01_0184_0004_1,True,480,91,1.153845,1440
M01_0184_0004_2,True,480,91,1.153845,1440
M01_0185_0001_1,True,480,114,0.0,0
M01_0185_0001_2,True,480,114,0.0,0
M01_0185_0002_1,True,480,114,0.0,0
M01_0186_0001_1,True,480,114,0.0,0
M01_0186_0001_2,True,480,114,0.0,0
M01_0186_0002_1,True,480,95,1.615383,1680
M01_0187_0001_1,True,480,101,0.0,0
M01_0187_0001_2,True,480,101,0.0,0
M01_0187_0002_1,True,480,81,1.0,960
M01_0188_0001_1,True,480,81,0.833333,480
M01_0188_0001_2,True,480,81,0.833333,480
M01_0188_0002_1,True,480,81,0.833333,480
M01_0189_0001_1,True,480,101,0.0,0
M01_0189_0001_2,True,480,101,0.0,0
M01_0190_0001_1,True,480,114,0.0,0
M01_0190_0001_2,True,480,114,0.0,0
M01_0190_0002_2,True,480,114,0.0,0
M01_0191_0001_1,True,480,114,0.0,0
M01_0191_0001_2,True,480,114,0.0,0
M01_0192_0001_1,True,480,80,0.0,0
M01_0192_0001_2,True,480,80,0.0,0
M01_0192_0002_1,True,480,80,0.0,0
M01_0192_0002_2,True,480,80,0.0,0
M01_0193_0001_1,True,480,101,0.0,0
M01_0193_0002_1,True,480,101,0.0,0
M01_0193_0002_2,True,480,101,0.0,0
M01_0194_0002_1,True,480,114,0.0,0
M01_0194_0002_2,True,480,114,0.0,0
M01_0195_0001_2,True,480,114,0.0,0
M01_0195_0002_2,True,480,114,0.0,0
M01_0197_0001_1,True,480,93,2.000001,1440
M01_0197_0001_2,True,480,93,2.000001,1440
M01_0198_0001_1,True,480,91,1.8947370000000001,1440
M01_0198_0001_2,True,480,91,1.8947370000000001,1440
M01_0198_0002_2,True,480,91,1.8947370000000001,1440
M01_0199_0001_1,True,480,114,0.0,0
M01_0199_0001_2,True,480,114,0.0,0
M01_0199_0002_1,True,480,93,1.875,1440
M01_0201_0001_1,True,480,91,2.0833325,1200
M01_0201_0001_2,True,480,91,2.0833325,1200
M01_0201_0002_1,True,480,81,2.499999,1440
M01_0201_0002_2,True,480,81,2.499999,1440
M01_0202_0001_1,True,480,114,0.0,0
M01_0202_0001_2,True,480,114,0.0,0
M01_0202_0002_1,True,480,114,0.0,0
M01_0203_0001_2,True,480,114,0.0,0
M01_0204_0001_1,True,480,114,0.0,0
M01_0204_0001_2,True,480,114,0.0,0
M01_0204_0002_1,True,480,114,0.0,0
M01_0204_0002_2,True,480,114,0.0,0
M01_0205_0001_1,True,480,74,1.2,960
M01_0205_0001_2,True,480,74,1.2,960
M01_0205_0002_1,True,480,76,1.2,960
M01_0205_0002_2,True,480,76,1.2,960
M01_0206_0001_2,True,480,80,0.0,0
M01_0206_0002_2,True,480,80,0.0,0
M01_0207_0001_1,True,480,101,0.0,0
M01_0207_0001_2,True,480,101,0.0,0
M01_0207_0002_1,True,480,101,0.0,0
M01_0207_0002_2,True,480,101,0.0,0
M01_0208_0001_1,True,480,93,2.727273,1440
M01_0209_0001_1,True,480,114,0.3,240
M01_0209_0001_2,True,480,114,0.3,240
M01_0209_0002_1,True,480,93,0.6,480
M01_0209_0002_2,True,480,93,0.6,480
M01_0210_0001_1,True,480,81,2.195121,1440
M01_0211_0001_1,True,480,114,0.0,0
M01_0211_0001_2,True,480,114,0.0,0
M01_0211_0002_1,True,480,114,0.0,0
M01_0211_0002_2,True,480,114,0.0,0
M01_0212_0001_1,True,480,88,0.9375,720
M01_0212_0001_2,True,480,88,0.9375,720
M01_0212_0002_1,True,480,88,1.25,960
M01_0212_0002_2,True,480,88,1.25,960
M01_0213_0002_1,True,480,93,1.5,960
M01_0214_0001_1,True,480,80,0.0,0
M01_0214_0001_2,True,480,80,0.0,0
M01_0214_0002_1,True,480,80,0.0,0
M01_0214_0002_2,True,480,80,0.0,0
M01_0215_0001_1,True,480,114,0.0,0
M01_0215_0001_2,True,480,114,0.0,0
M01_0215_0002_1,True,480,93,2.625,1680
M01_0216_0001_1,True,480,93,1.875,1200
M01_0216_0002_1,True,480,114,0.0,0
M01_0216_0002_2,True,480,114,0.0,0
M01_0217_0001_1,True,480,81,1.8,1440
M01_0217_0001_2,True,480,81,1.8,1440
M01_0217_0002_1,True,480,81,1.8,1440
M01_0217_0002_2,True,480,81,1.8,1440
M01_0218_0001_1,True,480,81,2.7631555,1680
M01_0218_0001_2,True,480,81,2.7631555,1680
M01_0218_0002_1,True,480,81,2.763159,1680
M01_0218_0002_2,True,480,81,2.763159,1680
M01_0219_0001_1,True,480,101,0.0,0
M01_0219_0001_2,True,480,101,0.0,0
M01_0219_0002_1,True,480,101,0.0,0
M01_0219_0002_2,True,480,101,0.0,0
M01_0220_0001_1,True,480,114,0.0,0
M01_0220_0001_2,True,480,114,0.0,0
M01_0220_0002_1,True,480,95,1.875,1440
M01_0220_0002_2,True,480,95,1.875,1440
M01_0221_0002_2,True,480,80,0.0,0
M01_0222_0001_1,True,480,115,0.0,0
M01_0222_0001_2,True,480,115,0.0,0
M01_0222_0002_1,True,480,126,0.0,0
M01_0222_0002_2,True,480,126,0.0,0
M01_0223_0001_1,True,480,93,2.470587,1680
M01_0223_0001_2,True,480,93,2.470587,1680
M01_0223_0002_1,True,480,93,2.470587,1680
M01_0223_0002_2,True,480,93,2.470587,1680
M01_0224_0001_2,True,480,114,0.0,0
M01_0225_0001_1,True,480,81,0.9473685000000001,720
M01_0225_0001_2,True,480,81,0.9473685000000001,720
M01_0225_0002_1,True,480,81,0.631579,480
M01_0225_0002_2,True,480,81,0.631579,480
M01_0227_0001_1,True,480,114,0.0,0
M01_0227_0001_2,True,480,114,0.0,0
M01_0227_0002_1,True,480,114,0.0,0
M01_0227_0002_2,True,480,114,0.0,0
M01_0229_0001_1,True,480,114,0.0,0
M01_0229_0001_2,True,480,114,0.0,0
M01_0229_0002_1,True,480,104,1.714286,960
M01_0229_0002_2,True,480,104,1.714286,960
M01_0230_0001_1,True,480,114,0.0,0
M01_0230_0001_2,True,480,114,0.0,0
M01_0230_0002_1,True,480,114,0.0,0
M01_0230_0002_2,True,480,114,0.0,0
M01_0231_0001_1,True,480,114,0.0,0
M01_0231_0001_2,True,480,114,0.0,0
M01_0232_0001_1,True,480,80,1.2,1440
M01_0232_0001_2,True,480,80,1.2,1440
M01_0232_0002_1,True,480,80,0.0,0
M01_0233_0001_1,True,480,114,0.3846155,240
M01_0233_0001_2,True,480,114,0.3846155,240
M01_0233_0002_1,True,480,91,2.6923085,1680
M01_0233_0002_2,True,480,91,2.6923085,1680
M01_0234_0001_2,True,480,114,0.0,0
M01_0234_0002_1,True,480,114,0.0,0
M01_0235_0001_1,True,480,101,0.0,0
M01_0235_0001_2,True,480,101,0.0,0
M01_0235_0002_1,True,480,81,2.499999,1440
M01_0235_0002_2,True,480,81,2.499999,1440
M01_0236_0001_1,True,480,101,0.44117649999999997,240
M01_0236_0001_2,True,480,101,0.44117649999999997,240
M01_0236_0002_1,True,480,81,3.0882354999999997,1680
M01_0236_0002_2,True,480,81,3.0882354999999997,1680
M01_0237_0001_1,True,480,114,0.0,0
M01_0237_0001_2,True,480,114,0.0,0
M01_0237_0002_1,True,480,107,0.923076,960
M01_0237_0002_2,True,480,107,0.923076,960
M01_0239_0001_1,True,480,93,3.1034490000000003,1440
M01_0239_0001_2,True,480,93,3.1034490000000003,1440
M01_0239_0002_1,True,480,104,2.8448282500000004,1320
M01_0239_0002_2,True,480,104,2.8448282500000004,1320
M01_0240_0001_1,True,480,101,0.0,0
M01_0240_0001_2,True,480,101,0.0,0
M01_0240_0002_2,True,480,81,2.9166654999999997,1680
M01_0241_0001_1,True,480,80,1.636365,1440
M01_0241_0001_2,True,480,80,1.636365,1440
M01_0241_0002_1,True,480,80,1.636365,1440
M01_0241_0002_2,True,480,80,1.636365,1440
M01_0242_0001_2,True,480,80,0.0,0
M01_0242_0002_1,True,480,80,3.5,1680
M01_0242_0002_2,True,480,80,3.5,1680
M01_0243_0001_1,True,480,77,0.769231,480
M01_0243_0001_2,True,480,77,0.769231,480
M01_0243_0002_2,True,480,84,0.769231,480
M01_0244_0001_1,True,480,80,0.0,0
M01_0244_0002_1,True,480,80,0.0,0
M01_0244_0002_2,True,480,80,0.0,0
M01_0245_0001_2,True,480,114,0.0,0
M01_0245_0002_1,True,480,114,0.0,0
M01_0245_0002_2,True,480,114,0.0,0
M01_0247_0001_1,True,480,114,0.0,0
M01_0247_0001_2,True,480,114,0.0,0
M01_0247_0002_2,True,480,95,1.5652169999999999,1440
M01_0248_0001_1,True,480,101,0.0,0
M01_0248_0001_2,True,480,101,0.0,0
M01_0248_0002_1,True,480,101,0.0,0
M01_0248_0002_2,True,480,101,0.0,0
M01_0249_0001_1,True,480,81,2.25,1440
M01_0249_0001_2,True,480,81,2.25,1440
M01_0249_0002_2,True,480,81,2.25,1440
M01_0250_0001_1,True,480,91,1.6304349999999999,1200
